,,Frequency_Substation_01,Frequency_Substation_02,Frequency_Substation_03,Frequency_Substation_04,Frequency_Substation_05,Frequency_Substation_06,Frequency_Substation_07,Frequency_Substation_08,Frequency_Substation_09,Frequency_Substation_10
110,Frequency_Substation_06,-0.052711593382293205,-0.04679140404364943,-0.17874631713703903,-0.2411706836103758,-0.1140904741862088,1.0000000109771592,0.06580641291202546,0.17613733740197612,0.060185523059741716,0.04067439840655304
110,Frequency_Substation_07,0.16765875932740565,-0.10840238639470622,0.08168391630875509,-0.016611859870719274,0.08649780134614074,0.06580641291202546,1.0000000484399076,-0.10522436360567515,-0.08376557199707882,-0.18004904507209063
110,Frequency_Substation_08,0.21531169855771717,-0.10325339897287843,-0.2289407652102207,-0.09814308402982717,0.12618829537569953,0.17613733740197612,-0.10522436360567515,0.9999999693207836,0.01687461784205483,-0.034635317093737066
110,Frequency_Substation_09,0.11980248602041382,0.23230689805633906,-0.19258602101755912,0.1551352739342481,0.030978705329014502,0.060185523059741716,-0.08376557199707882,0.01687461784205483,1.000000064767448,-0.07833392184651461
110,Frequency_Substation_10,0.18196605076453698,0.09240324713481765,-0.1734854950642932,0.08132423787631382,-0.12083789061822903,0.04067439840655304,-0.18004904507209063,-0.034635317093737066,-0.07833392184651461,0.9999999828391932
111,Frequency_Substation_01,0.9999999841186274,0.2711729393400407,0.10955779575619888,0.1964134023697653,0.009583528211321527,-0.0405936837321936,0.16135849903165214,0.1994136430241929,0.13021006893759443,0.1686859329803261
111,Frequency_Substation_02,0.2711729393400407,0.9999999748072448,0.06233838735573205,0.2878440430752364,-0.21798687225190153,-0.043853593591631525,-0.10777290211063949,-0.10274034850670534,0.2367522165569783,0.08992026723198307
111,Frequency_Substation_03,0.10955779575619888,0.06233838735573205,0.9999999747680139,-0.09623754195515177,0.012155162360949778,-0.17490574084663826,0.09493787864503145,-0.21083181402551057,-0.17568626868144005,-0.17064111623413056
111,Frequency_Substation_04,0.1964134023697653,0.2878440430752364,-0.09623754195515177,0.9999999820654759,0.12930379443025508,-0.23774836497028523,-0.020646926201024363,-0.10411243564899955,0.1559039788009142,0.07547263385281668
111,Frequency_Substation_05,0.009583528211321527,-0.21798687225190153,0.012155162360949778,0.12930379443025508,0.9999999596338253,-0.11348711191815736,0.09781149561081645,0.1416635317352559,0.04244123301892904,-0.11244599823658866
111,Frequency_Substation_06,-0.0405936837321936,-0.043853593591631525,-0.17490574084663826,-0.23774836497028523,-0.11348711191815736,0.9999999611490645,0.06173696447459772,0.1688761802457184,0.054754066718789386,0.039470836273996314
111,Frequency_Substation_07,0.16135849903165214,-0.10777290211063949,0.09493787864503145,-0.020646926201024363,0.09781149561081645,0.06173696447459772,1.000000025825583,-0.08536129211468839,-0.07757320229408471,-0.16814950724826536
111,Frequency_Substation_08,0.1994136430241929,-0.10274034850670534,-0.21083181402551057,-0.10411243564899955,0.1416635317352559,0.1688761802457184,-0.08536129211468839,0.9999999647911886,0.027064428147088388,-0.018618249879566718
111,Frequency_Substation_09,0.13021006893759443,0.2367522165569783,-0.17568626868144005,0.1559039788009142,0.04244123301892904,0.054754066718789386,-0.07757320229408471,0.027064428147088388,1.0000000116943788,-0.0699916084248991
111,Frequency_Substation_10,0.1686859329803261,0.08992026723198307,-0.17064111623413056,0.07547263385281668,-0.11244599823658866,0.039470836273996314,-0.16814950724826536,-0.018618249879566718,-0.0699916084248991,1.0000000133225575
112,Frequency_Substation_01,0.9999999597858019,0.2532257911475158,0.07636324397257759,0.22788886275540457,-0.006933098761596092,-0.006923084505856044,0.1355049634726272,0.20593915904691917,0.16806068757087947,0.20526167373611548
112,Frequency_Substation_02,0.2532257911475158,1.0000000215991753,0.08084573802095932,0.2501976148305841,-0.1851505338035325,-0.0732261921085908,-0.06359101939979062,-0.11226059911896377,0.20097329951534362,0.047543123942181714
112,Frequency_Substation_03,0.07636324397257759,0.08084573802095932,1.0000000377543896,-0.05387775118563652,0.009248418004222596,-0.12077934595534637,0.10059820000769289,-0.22167970487170327,-0.12211781250881881,-0.126460834019096
112,Frequency_Substation_04,0.22788886275540457,0.2501976148305841,-0.05387775118563652,1.000000043185144,0.1085999946383044,-0.25212776009965804,-0.05258366837071641,-0.09537910660392501,0.1499590998299182,0.0791659649531278
112,Frequency_Substation_05,-0.006933098761596092,-0.1851505338035325,0.009248418004222596,0.1085999946383044,0.9999999404589298,-0.1277662309020533,0.12619865105457875,0.13108028912824118,0.02457981301295629,-0.1353660566985815
112,Frequency_Substation_06,-0.006923084505856044,-0.0732261921085908,-0.12077934595534637,-0.25212776009965804,-0.1277662309020533,0.9999999984286335,0.0352426827901894,0.17711265655015457,0.033805928153106346,0.029474843737110373
112,Frequency_Substation_07,0.1355049634726272,-0.06359101939979062,0.10059820000769289,-0.05258366837071641,0.12619865105457875,0.0352426827901894,0.999999999853707,-0.09654443139555635,-0.10773771612755194,-0.2041690724542829
112,Frequency_Substation_08,0.20593915904691917,-0.11226059911896377,-0.22167970487170327,-0.09537910660392501,0.13108028912824118,0.17711265655015457,-0.09654443139555635,0.9999999692008411,0.035237039956827,-0.007745062856010044
112,Frequency_Substation_09,0.16806068757087947,0.20097329951534362,-0.12211781250881881,0.1499590998299182,0.02457981301295629,0.033805928153106346,-0.10773771612755194,0.035237039956827,1.0000000451348159,-0.07545377045472505
112,Frequency_Substation_10,0.20526167373611548,0.047543123942181714,-0.126460834019096,0.0791659649531278,-0.1353660566985815,0.029474843737110373,-0.2041690724542829,-0.007745062856010044,-0.07545377045472505,0.9999999809637191
113,Frequency_Substation_01,0.9999999853666581,0.2386641803184532,0.09180872632610952,0.4037352272468781,0.030476946952116994,0.04645158407479851,0.08559910029205475,0.1842901438177875,0.20959595526100708,0.2399551238950329
113,Frequency_Substation_02,0.2386641803184532,0.9999999840201288,0.10462608449048795,0.3066352371697838,-0.199423790903446,-0.06273274097395458,-0.0826375522276412,-0.1060737183567078,0.19356325808868086,0.05246338121711608
113,Frequency_Substation_03,0.09180872632610952,0.10462608449048795,1.000000038532694,-0.07840240161109839,-0.05941218602090553,-0.13109336083128043,0.10087610028379124,-0.18456453538831763,-0.15265703077122159,-0.12898271516598778
113,Frequency_Substation_04,0.4037352272468781,0.3066352371697838,-0.07840240161109839,1.0000000218239766,0.06891271241240603,-0.349477800585035,0.02079394509355331,-0.0637531884744822,0.1205326104260276,0.05563312496029486
113,Frequency_Substation_05,0.030476946952116994,-0.199423790903446,-0.05941218602090553,0.06891271241240603,1.000000023663422,-0.13653578761883703,0.15281862024132145,0.09808239677247964,0.05329653940809414,-0.13567028999924588
113,Frequency_Substation_06,0.04645158407479851,-0.06273274097395458,-0.13109336083128043,-0.349477800585035,-0.13653578761883703,1.0000000235187734,0.06665193581134604,0.19172775708359174,0.020415266937027794,0.018418157873637524
113,Frequency_Substation_07,0.08559910029205475,-0.0826375522276412,0.10087610028379124,0.02079394509355331,0.15281862024132145,0.06665193581134604,1.0000000130524729,-0.11900897850792522,-0.08629327446416094,-0.1946881235374889
113,Frequency_Substation_08,0.1842901438177875,-0.1060737183567078,-0.18456453538831763,-0.0637531884744822,0.09808239677247964,0.19172775708359174,-0.11900897850792522,1.000000021635554,0.02684844746843062,-0.0021255686241146267
113,Frequency_Substation_09,0.20959595526100708,0.19356325808868086,-0.15265703077122159,0.1205326104260276,0.05329653940809414,0.020415266937027794,-0.08629327446416094,0.02684844746843062,0.9999999887818006,-0.08123378930436904
113,Frequency_Substation_10,0.2399551238950329,0.05246338121711608,-0.12898271516598778,0.05563312496029486,-0.13567028999924588,0.018418157873637524,-0.1946881235374889,-0.0021255686241146267,-0.08123378930436904,1.0000000172959727
114,Frequency_Substation_01,0.999999997467238,0.25989073065228285,0.11337610090005731,0.387325364711319,0.05276794945211667,0.1297803107437686,0.10057925581400386,0.16049122461609508,0.23188715597922208,0.2059134757244558
114,Frequency_Substation_02,0.25989073065228285,1.000000020784535,0.09254583129763706,0.2877155450600233,-0.18626807237693208,-0.037723303196698026,-0.055019716796727215,-0.08258342418440887,0.16952898350376205,0.10774424994795911
114,Frequency_Substation_03,0.11337610090005731,0.09254583129763706,0.9999999956487362,-0.06628333667546854,-0.06901004685631387,-0.16779468676191156,0.09124449364332238,-0.17817679364022415,-0.15598448343261348,-0.12174478027686425
114,Frequency_Substation_04,0.387325364711319,0.2877155450600233,-0.06628333667546854,1.0000000344784832,0.06777031541885475,-0.3509620663143448,0.007211321506206726,-0.08707800738453113,0.13870291891365635,0.006854745089010616
114,Frequency_Substation_05,0.05276794945211667,-0.18626807237693208,-0.06901004685631387,0.06777031541885475,0.9999999692205959,-0.14428942912514606,0.16072578620277042,0.11627966750789627,0.039191801744210344,-0.09689541896538575
114,Frequency_Substation_06,0.1297803107437686,-0.037723303196698026,-0.16779468676191156,-0.3509620663143448,-0.14428942912514606,1.0000000591830722,0.09210649282024391,0.25829003476774853,-0.0260723297563462,0.13702824111599393
114,Frequency_Substation_07,0.10057925581400386,-0.055019716796727215,0.09124449364332238,0.007211321506206726,0.16072578620277042,0.09210649282024391,1.0000000205745232,-0.09979969474854257,-0.1028579930551074,-0.14046008350449615
114,Frequency_Substation_08,0.16049122461609508,-0.08258342418440887,-0.17817679364022415,-0.08707800738453113,0.11627966750789627,0.25829003476774853,-0.09979969474854257,0.9999999681612116,0.029588111626748192,-0.003394768877092876
114,Frequency_Substation_09,0.23188715597922208,0.16952898350376205,-0.15598448343261348,0.13870291891365635,0.039191801744210344,-0.0260723297563462,-0.1028579930551074,0.029588111626748192,1.0000000057082763,-0.09025526712399208
114,Frequency_Substation_10,0.2059134757244558,0.10774424994795911,-0.12174478027686425,0.006854745089010616,-0.09689541896538575,0.13702824111599393,-0.14046008350449615,-0.003394768877092876,-0.09025526712399208,1.000000003456302
115,Frequency_Substation_01,1.000000006849505,0.2603951775754292,0.10153465570887452,0.40428441781428887,0.05327108259677723,0.13326446834860026,0.10710618842202373,0.15417108650071445,0.23715231065084139,0.20497644643195786
115,Frequency_Substation_02,0.2603951775754292,1.0000000324536664,0.08923066975684656,0.2912014681452544,-0.18677467930818495,-0.035638502517286896,-0.05396920308203059,-0.0851626534357604,0.16915541804231665,0.10717248952617613
115,Frequency_Substation_03,0.10153465570887452,0.08923066975684656,0.999999956319518,-0.08668068569434456,-0.06476577582813772,-0.1914331975261201,0.07729469078308644,-0.17701018863482756,-0.1919992386535224,-0.11339754408286251
115,Frequency_Substation_04,0.40428441781428887,0.2912014681452544,-0.08668068569434456,1.000000019413735,0.05686789900017118,-0.3031168098517373,0.008341288757395465,-0.049534994531520604,0.19524012357154719,-0.0075150739689899375
115,Frequency_Substation_05,0.05327108259677723,-0.18677467930818495,-0.06476577582813772,0.05686789900017118,0.9999999864552233,-0.13935343421327903,0.15642901672351217,0.13305518514007475,0.04012097886665298,-0.09868658494986561
115,Frequency_Substation_06,0.13326446834860026,-0.035638502517286896,-0.1914331975261201,-0.3031168098517373,-0.13935343421327903,0.9999999813803846,0.11368241204912864,0.21780229552852343,-0.011711389775885752,0.1403311514255166
115,Frequency_Substation_07,0.10710618842202373,-0.05396920308203059,0.07729469078308644,0.008341288757395465,0.15642901672351217,0.11368241204912864,1.0000000065309602,-0.09192858420427541,-0.07283169672155039,-0.14616679339703986
115,Frequency_Substation_08,0.15417108650071445,-0.0851626534357604,-0.17701018863482756,-0.049534994531520604,0.13305518514007475,0.21780229552852343,-0.09192858420427541,1.0000000061880698,-0.013586669392304046,0.010489103536810103
115,Frequency_Substation_09,0.23715231065084139,0.16915541804231665,-0.1919992386535224,0.19524012357154719,0.04012097886665298,-0.011711389775885752,-0.07283169672155039,-0.013586669392304046,1.0000000039605763,-0.09164097686162169
115,Frequency_Substation_10,0.20497644643195786,0.10717248952617613,-0.11339754408286251,-0.0075150739689899375,-0.09868658494986561,0.1403311514255166,-0.14616679339703986,0.010489103536810103,-0.09164097686162169,0.9999999424742404
116,Frequency_Substation_01,1.000000024440098,0.2310537727425326,0.1126648479060857,0.40488899401520684,0.036251803852514516,0.13358025552480593,0.10166349818651371,0.14895983425393108,0.24913456601517625,0.2027956247739618
116,Frequency_Substation_02,0.2310537727425326,0.9999999733481785,0.04775893416577315,0.30397250162051503,-0.15301706872339904,-0.007113656689031906,-0.04269353871668276,-0.08601087417949464,0.16223386649154561,0.09460121179196071
116,Frequency_Substation_03,0.1126648479060857,0.04775893416577315,1.0000000230904904,-0.10849345297521014,-0.0375564841337731,-0.21159294446671104,0.08796499583538994,-0.1563168884039677,-0.21777519075110685,-0.10128733811116111
116,Frequency_Substation_04,0.40488899401520684,0.30397250162051503,-0.10849345297521014,0.9999999760492622,0.09858291421590677,-0.30423597103007494,0.020335028223925085,-0.03501008080304079,0.18176626483097238,-0.0017699895398383793
116,Frequency_Substation_05,0.036251803852514516,-0.15301706872339904,-0.0375564841337731,0.09858291421590677,0.9999999117797915,-0.11050278250501791,0.133487643869913,0.08284363659196224,0.10057530498103484,-0.13228803098478334
116,Frequency_Substation_06,0.13358025552480593,-0.007113656689031906,-0.21159294446671104,-0.30423597103007494,-0.11050278250501791,1.0000000142213183,0.1251584787598079,0.2350635683410338,-0.026985050375503934,0.14601435856045367
116,Frequency_Substation_07,0.10166349818651371,-0.04269353871668276,0.08796499583538994,0.020335028223925085,0.133487643869913,0.1251584787598079,1.0000000493127201,-0.1123171301168828,-0.055994551087014906,-0.1563164636497346
116,Frequency_Substation_08,0.14895983425393108,-0.08601087417949464,-0.1563168884039677,-0.03501008080304079,0.08284363659196224,0.2350635683410338,-0.1123171301168828,0.9999999829898009,0.017242623568180415,-0.003372605463320018
116,Frequency_Substation_09,0.24913456601517625,0.16223386649154561,-0.21777519075110685,0.18176626483097238,0.10057530498103484,-0.026985050375503934,-0.055994551087014906,0.017242623568180415,0.9999999958422506,-0.07888813345064952
116,Frequency_Substation_10,0.2027956247739618,0.09460121179196071,-0.10128733811116111,-0.0017699895398383793,-0.13228803098478334,0.14601435856045367,-0.1563164636497346,-0.003372605463320018,-0.07888813345064952,0.9999999612488741
117,Frequency_Substation_01,1.0000000122042028,0.22771429929431358,0.10431442718589863,0.3999296149053107,0.02101827872720634,0.1404603993476203,0.10171914631749958,0.13681911406965935,0.2396775150041921,0.23381787873050283
117,Frequency_Substation_02,0.22771429929431358,0.9999999772859783,0.036320612297124244,0.29724072505125254,-0.17237127517269457,0.0009598946813143023,-0.04237200694143673,-0.09271210043075258,0.14569120333957747,0.12527868067664732
